Production Date,State,Other,Sales,Waste,Total_Production,Waste_Ratio,Sales_Ratio
2022-07-01,NV,490.0,0.0,93.0,583.0,0.15951969819559209,0.0
2022-08-01,NV,242.0,0.0,0.0,242.0,0.0,0.0
2022-09-01,NV,290.0,0.0,71.0,361.0,0.19667584579616462,0.0
2022-10-01,NV,468.0,0.0,78.0,546.0,0.14285711669283577,0.0
2022-11-01,NV,543.0,0.0,80.0,623.0,0.12841089431606834,0.0
2022-12-01,NV,477.0,0.0,73.0,550.0,0.13272724859504573,0.0
2023-01-01,NV,441.0,0.0,58.0,499.0,0.11623244163678526,0.0
2023-02-01,NV,242.0,0.0,48.0,290.0,0.16551718430441922,0.0
2023-03-01,NV,290.0,0.0,39.0,329.0,0.11854099740395217,0.0
2023-04-01,NV,450.0,0.0,61.0,511.0,0.11937375354721066,0.0
2023-05-01,NV,440.0,0.0,60.0,500.0,0.11999997600000481,0.0
2023-06-01,NV,516.0,0.0,67.0,583.0,0.11492279332370613,0.0
2023-07-01,NV,525.0,0.0,81.0,606.0,0.1336633442799762,0.0
2023-08-01,NV,521.0,0.0,76.0,597.0,0.1273031612557519,0.0
2023-09-01,NV,425.0,0.0,65.0,490.0,0.132653034152442,0.0
2023-10-01,NV,424.0,0.0,65.0,489.0,0.132924308195438,0.0
2023-11-01,NV,362.0,0.0,35.0,397.0,0.088161186861162,0.0
2023-12-01,NV,287.0,0.0,37.0,324.0,0.11419749561805692,0.0
2024-01-01,NV,323.0,0.0,37.0,360.0,0.10277774922840299,0.0
2024-02-01,NV,342.0,0.0,34.0,376.0,0.09042550786555642,0.0
2024-03-01,NV,299.0,0.0,37.0,336.0,0.1101190148455313,0.0
2024-04-01,NV,411.0,0.0,33.0,444.0,0.07432430758461542,0.0
2024-05-01,NV,309.0,0.0,50.0,359.0,0.1392757272212459,0.0
2024-06-01,NV,280.0,0.0,84.0,364.0,0.2307691673711079,0.0
2024-07-01,NV,481.0,0.0,170.0,651.0,0.26113667263645585,0.0
2024-08-01,NV,323.0,0.0,91.0,414.0,0.2198067101916159,0.0
2024-09-01,NV,505.0,0.0,125.0,630.0,0.1984126669186243,0.0
2024-10-01,NV,459.0,0.0,135.0,594.0,0.22727268901133182,0.0
2024-11-01,NV,339.0,0.0,80.0,419.0,0.19093074202130264,0.0
2024-12-01,NV,359.0,0.0,73.0,432.0,0.16898144236540688,0.0
2025-01-01,NV,368.0,0.0,78.0,446.0,0.1748878531641585,0.0
2025-02-01,NV,292.0,0.0,70.0,362.0,0.19337011232869827,0.0
2025-03-01,NV,217.0,0.0,72.0,289.0,0.24913486189105127,0.0
2025-04-01,NV,311.0,0.0,90.0,401.0,0.22443884677335493,0.0
2025-05-01,NV,259.0,0.0,82.0,341.0,0.240469137692335,0.0
2015-01-01,NY,0.0,2632.0,0.0,2632.0,0.0,0.9999999620060804
2015-02-01,NY,0.0,2158.0,0.0,2158.0,0.0,0.9999999536607991
2015-03-01,NY,0.0,2704.0,0.0,2704.0,0.0,0.9999999630177527
2015-04-01,NY,0.0,1859.0,0.0,1859.0,0.0,0.9999999462076414
2015-05-01,NY,0.0,1938.0,0.0,1938.0,0.0,0.9999999484004155
2015-06-01,NY,0.0,1223.0,0.0,1223.0,0.0,0.9999999182338579
2015-07-01,NY,0.0,989.0,0.0,989.0,0.0,0.9999998988877756
2015-08-01,NY,0.0,845.0,0.0,845.0,0.0,0.9999998816568187
2015-09-01,NY,0.0,853.0,0.0,853.0,0.0,0.9999998827667195
2015-10-01,NY,0.0,726.0,0.0,726.0,0.0,0.9999998622589722
2015-11-01,NY,0.0,484.0,0.0,484.0,0.0,0.9999997933884724
2015-12-01,NY,0.0,443.0,0.0,443.0,0.0,0.9999997742664167
2016-01-01,NY,0.0,372.0,0.0,372.0,0.0,0.999999731182868
2016-02-01,NY,0.0,421.0,0.0,421.0,0.0,0.9999997624703653
2016-03-01,NY,0.0,415.0,0.0,415.0,0.0,0.9999997590362028
2016-04-01,NY,0.0,473.0,0.0,473.0,0.0,0.9999997885835543
2016-05-01,NY,0.0,510.0,0.0,510.0,0.0,0.9999998039216071
2016-06-01,NY,0.0,714.0,0.0,714.0,0.0,0.9999998599439972
2016-07-01,NY,0.0,452.0,0.0,452.0,0.0,0.9999997787611109
2016-08-01,NY,0.0,418.0,0.0,418.0,0.0,0.9999997607656075
2016-09-01,NY,0.0,614.0,0.0,614.0,0.0,0.9999998371335771
2016-10-01,NY,0.0,328.0,0.0,328.0,0.0,0.9999996951220442
2016-11-01,NY,0.0,442.0,0.0,442.0,0.0,0.9999997737557074
2016-12-01,NY,0.0,517.0,0.0,517.0,0.0,0.9999998065764398
2017-01-01,NY,0.0,637.0,0.0,637.0,0.0,0.9999998430141535
2017-02-01,NY,0.0,564.0,0.0,564.0,0.0,0.9999998226950669
2017-03-01,NY,0.0,615.0,0.0,615.0,0.0,0.9999998373984005
2017-04-01,NY,0.0,480.0,0.0,480.0,0.0,0.9999997916667102
2017-05-01,NY,0.0,607.0,0.0,607.0,0.0,0.9999998352553814
2017-06-01,NY,0.0,659.0,0.0,659.0,0.0,0.9999998482549548
2017-07-01,NY,0.0,1057.0,0.0,1057.0,0.0,0.9999999053926296
2017-08-01,NY,0.0,603.0,0.0,603.0,0.0,0.9999998341625482
2017-09-01,NY,0.0,1141.0,0.0,1141.0,0.0,0.9999999123575888
2017-10-01,NY,0.0,880.0,0.0,880.0,0.0,0.9999998863636493
2017-11-01,NY,0.0,677.0,0.0,677.0,0.0,0.9999998522895344
2017-12-01,NY,0.0,540.0,0.0,540.0,0.0,0.9999998148148491
2018-01-01,NY,0.0,561.0,0.0,561.0,0.0,0.9999998217469124
2018-02-01,NY,0.0,586.0,0.0,586.0,0.0,0.999999829351565
2018-03-01,NY,0.0,444.0,0.0,444.0,0.0,0.9999997747748256
2018-04-01,NY,0.0,555.0,0.0,555.0,0.0,0.9999998198198523
2018-05-01,NY,0.0,605.0,0.0,605.0,0.0,0.9999998347107711
2018-06-01,NY,0.0,611.0,0.0,611.0,0.0,0.9999998363339058
2018-07-01,NY,0.0,806.0,0.0,806.0,0.0,0.9999998759305365
2018-08-01,NY,0.0,797.0,0.0,797.0,0.0,0.9999998745295013
2018-09-01,NY,0.0,733.0,0.0,733.0,0.0,0.9999998635743707
2018-10-01,NY,0.0,468.0,0.0,468.0,0.0,0.999999786324832
2018-11-01,NY,0.0,563.0,0.0,563.0,0.0,0.9999998223801382
2018-12-01,NY,0.0,532.0,0.0,532.0,0.0,0.9999998120301106
2019-01-01,NY,0.0,457.0,0.0,457.0,0.0,0.9999997811816672
2019-02-01,NY,0.0,492.0,0.0,492.0,0.0,0.9999997967480089
2019-03-01,NY,0.0,646.0,0.0,646.0,0.0,0.9999998452012624
2019-04-01,NY,0.0,464.0,0.0,464.0,0.0,0.9999997844828051
2019-05-01,NY,0.0,1071.0,0.0,1071.0,0.0,0.9999999066293271
2019-06-01,NY,0.0,690.0,0.0,690.0,0.0,0.9999998550724848
2019-07-01,NY,0.0,876.0,0.0,876.0,0.0,0.999999885844762
2019-08-01,NY,0.0,710.0,0.0,710.0,0.0,0.9999998591549495
2019-09-01,NY,0.0,593.0,0.0,593.0,0.0,0.9999998313659644
2019-10-01,NY,0.0,505.0,0.0,505.0,0.0,0.9999998019802373
2019-11-01,NY,0.0,579.0,0.0,579.0,0.0,0.9999998272884582
2019-12-01,NY,0.0,763.0,0.0,763.0,0.0,0.9999998689384183
2020-01-01,NY,0.0,685.0,0.0,685.0,0.0,0.9999998540146199
2020-02-01,NY,0.0,488.0,0.0,488.0,0.0,0.9999997950820092
2020-03-01,NY,0.0,528.0,0.0,528.0,0.0,0.9999998106060966
2020-04-01,NY,0.0,672.0,0.0,672.0,0.0,0.9999998511904984
2020-05-01,NY,0.0,459.0,0.0,459.0,0.0,0.9999997821351237
2020-06-01,NY,0.0,393.0,0.0,393.0,0.0,0.9999997455471386
2020-07-01,NY,0.0,791.0,0.0,791.0,0.0,0.9999998735777657
2020-08-01,NY,0.0,530.0,0.0,530.0,0.0,0.9999998113207904
2020-09-01,NY,0.0,534.0,0.0,534.0,0.0,0.9999998127341175
2020-10-01,NY,0.0,703.0,0.0,703.0,0.0,0.9999998577525095
2020-11-01,NY,0.0,304.0,0.0,304.0,0.0,0.9999996710527399
2020-12-01,NY,0.0,592.0,0.0,592.0,0.0,0.9999998310811097
2021-01-01,NY,0.0,562.0,0.0,562.0,0.0,0.9999998220640887
2021-02-01,NY,0.0,426.0,0.0,426.0,0.0,0.9999997652582712
2021-03-01,NY,0.0,593.0,0.0,593.0,0.0,0.9999998313659644
2021-04-01,NY,0.0,679.0,0.0,679.0,0.0,0.9999998527246167
2021-05-01,NY,0.0,478.0,0.0,478.0,0.0,0.9999997907950229
2021-06-01,NY,0.0,499.0,0.0,499.0,0.0,0.9999997995992386
2021-07-01,NY,0.0,570.0,0.0,570.0,0.0,0.9999998245614343
2021-08-01,NY,0.0,799.0,0.0,799.0,0.0,0.9999998748435701
2021-09-01,NY,0.0,632.0,0.0,632.0,0.0,0.9999998417721769
2021-10-01,NY,0.0,637.0,0.0,637.0,0.0,0.9999998430141535
2021-11-01,NY,0.0,614.0,0.0,614.0,0.0,0.9999998371335771
2021-12-01,NY,0.0,567.0,0.0,567.0,0.0,0.9999998236331881
2022-01-01,NY,0.0,550.0,0.0,550.0,0.0,0.9999998181818512
2022-02-01,NY,0.0,392.0,0.0,392.0,0.0,0.9999997448980243
2022-03-01,NY,0.0,644.0,0.0,644.0,0.0,0.9999998447205211
2022-04-01,NY,0.0,460.0,0.0,460.0,0.0,0.999999782608743
2022-05-01,NY,0.0,533.0,0.0,533.0,0.0,0.9999998123827745
2022-06-01,NY,0.0,627.0,0.0,627.0,0.0,0.9999998405103923
2022-07-01,NY,0.0,571.0,0.0,571.0,0.0,0.9999998248686822
2022-08-01,NY,0.0,618.0,0.0,618.0,0.0,0.9999998381877285
2022-09-01,NY,0.0,465.0,0.0,465.0,0.0,0.9999997849462828
2022-10-01,NY,0.0,450.0,0.0,450.0,0.0,0.9999997777778272
2022-11-01,NY,0.0,653.0,0.0,653.0,0.0,0.9999998468606667
2022-12-01,NY,0.0,608.0,0.0,608.0,0.0,0.9999998355263429
2023-01-01,NY,0.0,246.0,0.0,246.0,0.0,0.9999995934961002
2023-02-01,NY,0.0,227.0,0.0,227.0,0.0,0.9999995594715597
2023-03-01,NY,0.0,261.0,0.0,261.0,0.0,0.9999996168583845
2023-04-01,NY,0.0,199.0,0.0,199.0,0.0,0.9999994974876897
2023-05-01,NY,0.0,216.0,0.0,216.0,0.0,0.9999995370372513
2023-06-01,NY,0.0,228.0,0.0,228.0,0.0,0.9999995614037012
2023-07-01,NY,0.0,250.0,0.0,250.0,0.0,0.99999960000016
2023-08-01,NY,0.0,215.0,0.0,215.0,0.0,0.9999995348839372
2023-09-01,NY,0.0,192.0,0.0,192.0,0.0,0.9999994791669379
2023-10-01,NY,0.0,605.0,0.0,605.0,0.0,0.9999998347107711
2023-11-01,NY,0.0,220.0,0.0,220.0,0.0,0.999999545454752
2023-12-01,NY,0.0,267.0,0.0,267.0,0.0,0.9999996254683051
2024-01-01,NY,0.0,334.0,0.0,334.0,0.0,0.9999997005988921
2024-02-01,NY,0.0,281.0,0.0,281.0,0.0,0.9999996441282406
2024-03-01,NY,0.0,303.0,0.0,303.0,0.0,0.9999996699671057
2024-04-01,NY,0.0,273.0,0.0,273.0,0.0,0.999999633699768
2024-05-01,NY,0.0,331.0,0.0,331.0,0.0,0.9999996978852878
2024-06-01,NY,0.0,720.0,0.0,720.0,0.0,0.9999998611111305
2024-07-01,NY,0.0,408.0,0.0,408.0,0.0,0.9999997549020209
2024-08-01,NY,0.0,400.0,0.0,400.0,0.0,0.9999997500000626
2024-09-01,NY,0.0,130.0,0.0,130.0,0.0,0.9999992307698224
2024-10-01,NY,0.0,291.0,0.0,291.0,0.0,0.9999996563575065
2024-11-01,NY,0.0,518.0,0.0,518.0,0.0,0.9999998069498442
2024-12-01,NY,0.0,182.0,0.0,182.0,0.0,0.9999994505497525
2025-01-01,NY,0.0,154.0,0.0,154.0,0.0,0.9999993506497723
2025-02-01,NY,0.0,145.0,0.0,145.0,0.0,0.9999993103453032
2025-03-01,NY,0.0,216.0,0.0,216.0,0.0,0.9999995370372513
2015-01-01,OH,1030.0,27444.0,2.0,28476.0,7.023458326227495e-05,0.963758951524937
2015-02-01,OH,1096.0,24076.0,2.0,25174.0,7.944704822655498e-05,0.9563835665512689
2015-03-01,OH,963.0,25903.0,2.0,26868.0,7.443799287465389e-05,0.9640836647160799
2015-04-01,OH,863.0,28088.0,2.0,28953.0,6.907747014444973e-05,0.970123990708652
2015-05-01,OH,865.0,28260.0,2.0,29127.0,6.866481248098049e-05,0.9702338003562543
2015-06-01,OH,896.0,33076.0,2.0,33974.0,5.8868546362310754e-05,0.9735680197398953
2015-07-01,OH,825.0,29456.0,2.0,30283.0,6.60436546377715e-05,0.9726909455050987
2015-08-01,OH,802.0,28695.0,2.0,29499.0,6.779890820773955e-05,0.9727448355105432
2015-09-01,OH,805.0,27946.0,2.0,28753.0,6.955795892756248e-05,0.9719333600948306
2015-10-01,OH,890.0,29234.0,2.0,30126.0,6.63878375277573e-05,0.9703910211432283
2015-11-01,OH,868.0,32708.0,2.0,33578.0,5.956280880468519e-05,0.9740901751918216
2015-12-01,OH,973.0,29380.0,2.0,30355.0,6.588700357144785e-05,0.9678800824645689
2016-01-01,OH,966.0,27288.0,2.0,28256.0,7.078142670306687e-05,0.9657417859366443
2016-02-01,OH,1155.0,24994.0,2.0,26151.0,7.647891064785702e-05,0.9557569463662692
2016-03-01,OH,921.0,26863.0,2.0,27786.0,7.197869404743866e-05,0.9667818290981723
2016-04-01,OH,973.0,25365.0,2.0,26340.0,7.593014397900477e-05,0.962984051013728
2016-05-01,OH,620.0,28590.0,0.0,29210.0,0.0,0.9787743889805738
2016-06-01,OH,564.0,31037.0,0.0,31601.0,0.0,0.982152460421656
2016-07-01,OH,552.0,28155.0,0.0,28707.0,0.0,0.9807712370475102
2016-08-01,OH,544.0,27930.0,0.0,28474.0,0.0,0.980894847998543
2016-09-01,OH,571.0,25998.0,0.0,26569.0,0.0,0.9785087847547563
2016-10-01,OH,609.0,26502.0,0.0,27111.0,0.0,0.9775367895778954
2016-11-01,OH,613.0,29332.0,0.0,29945.0,0.0,0.9795291334796155
2016-12-01,OH,767.0,25950.0,0.0,26717.0,0.0,0.9712916833054172
2017-01-01,OH,732.0,25738.0,0.0,26470.0,0.0,0.972346048461103
2017-02-01,OH,638.0,25348.0,0.0,25986.0,0.0,0.9754483145715065
2017-03-01,OH,639.0,27110.0,0.0,27749.0,0.0,0.9769721396195461
2017-04-01,OH,590.0,482268.0,0.0,482858.0,0.0,0.9987781084710664
2017-05-01,OH,562.0,703889.0,0.0,704451.0,0.0,0.9992022154842279
2017-06-01,OH,558.0,680441.0,0.0,680999.0,0.0,0.9991806153901577
2017-07-01,OH,547.0,679471.0,0.0,680018.0,0.0,0.9991956093810466
2017-08-01,OH,531.0,639099.0,0.0,639630.0,0.0,0.9991698324032379
2017-09-01,OH,502.0,546327.0,0.0,546829.0,0.0,0.9990819797415497
2017-10-01,OH,518.0,489375.0,0.0,489893.0,0.0,0.9989426260430456
2017-11-01,OH,576.0,418896.0,0.0,419472.0,0.0,0.9986268449387261
2017-12-01,OH,800.0,371044.0,0.0,371844.0,0.0,0.9978485598805282
2018-01-01,OH,941.0,326137.0,0.0,327078.0,0.0,0.9971230101085603
2018-02-01,OH,770.0,287982.0,0.0,288752.0,0.0,0.9973333514582294
2018-03-01,OH,808.0,291536.0,0.0,292344.0,0.0,0.9972361324339695
2018-04-01,OH,698.0,263606.0,0.0,264304.0,0.0,0.9973591012631821
2018-05-01,OH,550.0,228164.0,0.0,228714.0,0.0,0.9975952495266598
2018-06-01,OH,492.0,228829.0,0.0,229321.0,0.0,0.9978545353465864
2018-07-01,OH,492.0,230478.0,0.0,230970.0,0.0,0.9978698527956575
2018-08-01,OH,489.0,213186.0,0.0,213675.0,0.0,0.9977114772445482
2018-09-01,OH,492.0,206816.0,0.0,207308.0,0.0,0.9976267191822666
2018-10-01,OH,499.0,226646.0,0.0,227145.0,0.0,0.9978031649396627
2018-11-01,OH,643.0,207500.0,0.0,208143.0,0.0,0.9969107772075396
2018-12-01,OH,623.0,196828.0,0.0,197451.0,0.0,0.9968447863030094
2019-01-01,OH,661.0,177488.0,0.0,178149.0,0.0,0.9962896221722886
2019-02-01,OH,716.0,162120.0,0.0,162836.0,0.0,0.99560293731386
2019-03-01,OH,683.0,166801.0,0.0,167484.0,0.0,0.9959219979246244
2019-04-01,OH,556.0,156466.0,0.0,157022.0,0.0,0.9964590942693003
2019-05-01,OH,448.0,156685.0,0.0,157133.0,0.0,0.9971489114335315
2019-06-01,OH,504.0,147795.0,0.0,148299.0,0.0,0.9966014598907602
2019-07-01,OH,490.0,140880.0,0.0,141370.0,0.0,0.9965339173823767
2019-08-01,OH,489.0,135905.0,0.0,136394.0,0.0,0.9964147975743692
2019-09-01,OH,495.0,357321.0,0.0,357816.0,0.0,0.9986166071392513
2019-10-01,OH,517.0,415561.0,0.0,416078.0,0.0,0.9987574442775735
2019-11-01,OH,809.0,395641.0,0.0,396450.0,0.0,0.9979593893308212
2019-12-01,OH,755.0,414412.0,0.0,415167.0,0.0,0.9981814544512976
2020-01-01,OH,875.0,391293.0,0.0,392168.0,0.0,0.9977688131112766
2020-02-01,OH,1195.0,335583.0,0.0,336778.0,0.0,0.9964516681622755
2020-03-01,OH,806.0,324911.0,0.0,325717.0,0.0,0.9975254589114091
2020-04-01,OH,658.0,280872.0,0.0,281530.0,0.0,0.997662770931104
2020-05-01,OH,560.0,265262.0,0.0,265822.0,0.0,0.9978933267382334
2020-06-01,OH,515.0,237384.0,0.0,237899.0,0.0,0.9978352153654133
2020-07-01,OH,495.0,224659.0,0.0,225154.0,0.0,0.9978015043046974
2020-08-01,OH,461.0,217893.0,0.0,218354.0,0.0,0.997888749004878
2020-09-01,OH,492.0,202414.0,0.0,202906.0,0.0,0.9975752313891283
2020-10-01,OH,505.0,203141.0,0.0,203646.0,0.0,0.9975202061432484
2020-11-01,OH,775.0,191334.0,0.0,192109.0,0.0,0.9959658313790786
2020-12-01,OH,1220.0,188308.0,0.0,189528.0,0.0,0.9935629558727138
2021-01-01,OH,1238.0,166370.0,0.0,167608.0,0.0,0.9926137171300811
2021-02-01,OH,1300.0,85248.0,0.0,86548.0,0.0,0.9849794322399368
2021-03-01,OH,882.0,93545.0,0.0,94427.0,0.0,0.9906594501671561
2021-04-01,OH,270.0,87820.0,0.0,88090.0,0.0,0.9969349517573675
2021-05-01,OH,220.0,90795.0,0.0,91015.0,0.0,0.9975828149232733
2021-06-01,OH,117.0,181890.0,0.0,182007.0,0.0,0.9993571670323904
2021-07-01,OH,106.0,433180.0,0.0,433286.0,0.0,0.9997553576622011
2021-08-01,OH,106.0,406085.0,0.0,406191.0,0.0,0.9997390387773882
2021-09-01,OH,225.0,411469.0,0.0,411694.0,0.0,0.9994534773400988
2021-10-01,OH,114.0,399509.0,0.0,399623.0,0.0,0.9997147308839294
2021-11-01,OH,229.0,497380.0,0.0,497609.0,0.0,0.9995397991194814
2021-12-01,OH,301.0,602289.0,0.0,602590.0,0.0,0.9995004893875604
2022-01-01,OH,455.0,573275.0,0.0,573730.0,0.0,0.9992069438587478
2022-02-01,OH,512.0,500449.0,0.0,500961.0,0.0,0.9989779641531021
2022-03-01,OH,300.0,516954.0,0.0,517254.0,0.0,0.9994200139584382
2022-04-01,OH,249.0,461964.0,0.0,462213.0,0.0,0.9994612871123354
2022-05-01,OH,149.0,443730.0,0.0,443879.0,0.0,0.9996643227096429
2022-06-01,OH,122.0,400567.0,0.0,400689.0,0.0,0.999695524209625
2022-07-01,OH,110.0,394458.0,0.0,394568.0,0.0,0.9997212138339345
2022-08-01,OH,78.0,369867.0,0.0,369945.0,0.0,0.9997891575775347
2022-09-01,OH,83.0,341212.0,0.0,341295.0,0.0,0.9997568083330384
2022-10-01,OH,144.0,336010.0,0.0,336154.0,0.0,0.9995716246126563
2022-11-01,OH,464.0,311977.0,0.0,312441.0,0.0,0.9985149192972386
2022-12-01,OH,656.0,300140.0,0.0,300796.0,0.0,0.9978191196033793
2023-01-01,OH,637.0,298814.0,0.0,299451.0,0.0,0.9978727735095649
2023-02-01,OH,330.0,258898.0,0.0,259228.0,0.0,0.9987269889831627
2023-03-01,OH,416.0,270967.0,0.0,271383.0,0.0,0.9984671106891488
2023-04-01,OH,202.0,259543.0,0.0,259745.0,0.0,0.9992223138080724
2023-05-01,OH,149.0,257428.0,0.0,257577.0,0.0,0.9994215318140123
2023-06-01,OH,130.0,244005.0,0.0,244135.0,0.0,0.9994675073219867
2023-07-01,OH,104.0,244931.0,0.0,245035.0,0.0,0.9995755704288874
2023-08-01,OH,99.0,236147.0,0.0,236246.0,0.0,0.9995809448627359
2023-09-01,OH,111.0,202254.0,0.0,202365.0,0.0,0.9994514856820836
2023-10-01,OH,120.0,205433.0,0.0,205553.0,0.0,0.999416208472065
2023-11-01,OH,203.0,214681.0,0.0,214884.0,0.0,0.9990553037922528
2023-12-01,OH,300.0,203455.0,0.0,203755.0,0.0,0.9985276430033483
2024-01-01,OH,325.0,198280.0,0.0,198605.0,0.0,0.9983635855097487
2024-02-01,OH,-3379.0,189681.0,0.0,186302.0,0.0,1.0181372175187935
2024-03-01,OH,-2957.0,193520.0,0.0,190563.0,0.0,1.015517177513202
2024-04-01,OH,-1932.0,184005.0,0.0,182073.0,0.0,1.0106111279483443
2024-05-01,OH,-3138.0,181597.0,0.0,178459.0,0.0,1.017583870234853
2024-06-01,OH,-4083.0,175977.0,0.0,171894.0,0.0,1.023753009980713
2024-07-01,OH,-3796.0,175490.0,0.0,171694.0,0.0,1.02210910047986
2024-08-01,OH,-3073.0,170726.0,0.0,167653.0,0.0,1.0183295252585223
2024-09-01,OH,-3798.0,162230.0,0.0,158432.0,0.0,1.0239724291658425
2024-10-01,OH,-909.0,154841.0,0.0,153932.0,0.0,1.0059052042421945
2024-11-01,OH,-1979.0,173667.0,0.0,171688.0,0.0,1.0115267223035234
2024-12-01,OH,1221.0,175782.0,0.0,177003.0,0.0,0.9931018112726328
2025-01-01,OH,906.0,166455.0,0.0,167361.0,0.0,0.9945865518283312
2025-02-01,OH,692.0,150560.0,0.0,151252.0,0.0,0.9954248532281061
2025-03-01,OH,417.0,156891.0,0.0,157308.0,0.0,0.997349148805306
2025-04-01,OH,-735.0,160527.0,0.0,159792.0,0.0,1.004599729019851
2025-05-01,OH,-709.0,158411.0,0.0,157702.0,0.0,1.0044958205954928
2015-01-01,OK,589297.0,1271624.0,18.0,1860939.0,9.67253628358197e-06,0.6833238488374244
2015-02-01,OK,502745.0,1070449.0,16.0,1573210.0,1.017028877199037e-05,0.68042346535552
2015-03-01,OK,607520.0,1166882.0,13.0,1774415.0,7.326358264141908e-06,0.6576150449214183
2015-04-01,OK,612390.0,1092765.0,15.0,1705170.0,8.796776860442256e-06,0.6408539910600788
2015-05-01,OK,592770.0,1033101.0,16.0,1625887.0,9.840782292383125e-06,0.6354076266902061
2015-06-01,OK,694196.0,894588.0,14.0,1588798.0,8.811692864114148e-06,0.5630596211372962
2015-07-01,OK,614019.0,1021484.0,15.0,1635518.0,9.171406245044604e-06,0.6245629824542094
2015-08-01,OK,739272.0,936273.0,47.0,1675592.0,2.8049787774825267e-05,0.5587714670063613
2015-09-01,OK,653353.0,858459.0,39.0,1511851.0,2.579619287708933e-05,0.5678198446429032
2015-10-01,OK,641342.0,940603.0,110.0,1582055.0,6.952982038743723e-05,0.5945450695080421
2015-11-01,OK,584655.0,921446.0,12.0,1506113.0,7.967529660260052e-06,0.6118040279439986
2015-12-01,OK,593407.0,1061863.0,12.0,1655282.0,7.249520020923956e-06,0.6414997564981979
2016-01-01,OK,593128.0,1068399.0,11.0,1661538.0,6.620372208964202e-06,0.643018095244104
2016-02-01,OK,548815.0,978139.0,11.0,1526965.0,7.203832438385697e-06,0.6405772234045589
2016-03-01,OK,566589.0,1000423.0,10.0,1567022.0,6.381531337378701e-06,0.6384230725134412
2016-04-01,OK,540245.0,907263.0,19.0,1447527.0,1.3125834612195431e-05,0.6267675835665402
2016-05-01,OK,630683.0,992198.0,11.0,1622892.0,6.778023429360794e-06,0.6113764809604474
2016-06-01,OK,610238.0,904655.0,10.0,1514903.0,6.601082709150283e-06,0.5971702478246349
2016-07-01,OK,611855.0,908549.0,11.0,1520415.0,7.234866795760706e-06,0.5975664538565084
2016-08-01,OK,558384.0,867197.0,9.0,1425590.0,6.313175597029077e-06,0.6083074375796472
2016-09-01,OK,635625.0,824802.0,16.0,1460443.0,1.095557991575463e-05,0.5647615141046407
2016-10-01,OK,638473.0,850306.0,41.0,1488820.0,2.7538587604442537e-05,0.5711274700386126
2016-11-01,OK,598585.0,795162.0,79.0,1393826.0,5.667852371410215e-05,0.5704887123234543
2016-12-01,OK,605414.0,790896.0,95.0,1396405.0,6.803183889573356e-05,0.5663800974240009
2017-01-01,OK,582882.0,789522.0,48.0,1372452.0,3.497390072403451e-05,0.575263834321691
2017-02-01,OK,553352.0,718853.0,2215.0,1274420.0,0.001738045542149523,0.5640628677701179
2017-03-01,OK,589816.0,773988.0,835.0,1364639.0,0.0006118834357942369,0.5671741756928261
2017-04-01,OK,547433.0,727485.0,931.0,1275849.0,0.0007297101772443517,0.5701967865656361
2017-05-01,OK,544192.0,722290.0,588.0,1267070.0,0.00046406275892696826,0.5700474322199999
2017-06-01,OK,521937.0,706963.0,536.0,1229436.0,0.00043597226692272125,0.5750303390680742
2017-07-01,OK,566889.0,714879.0,517.0,1282285.0,0.000403186499069771,0.5575039869796883
2017-08-01,OK,581192.0,708430.0,517.0,1290139.0,0.0004007320141162516,0.5491113747782904
2017-09-01,OK,594953.0,721229.0,534.0,1316716.0,0.00040555442476543504,0.5477483374890448
2017-10-01,OK,590972.0,784764.0,509.0,1376245.0,0.00036984693856327566,0.5702211451761698
2017-11-01,OK,581165.0,758299.0,515.0,1339979.0,0.00038433438133102574,0.5659036447163796
2017-12-01,OK,589041.0,774762.0,509.0,1364312.0,0.000373081817035027,0.5678774356182547
2018-01-01,OK,540903.0,762435.0,668.0,1304006.0,0.0005122675815515981,0.5846867268567256
2018-02-01,OK,493287.0,714729.0,649.0,1208665.0,0.0005369560630499803,0.5913375500580113
2018-03-01,OK,660727.0,774611.0,489.0,1435827.0,0.0003405702775932915,0.5394876959035115
2018-04-01,OK,625269.0,721753.0,492.0,1347514.0,0.00036511680024362513,0.5356181827769049
2018-05-01,OK,664803.0,773473.0,514.0,1438790.0,0.00035724462914273487,0.5375857490990634
2018-06-01,OK,673598.0,730582.0,616.0,1404796.0,0.00043849783168242945,0.5200626994581374
2018-07-01,OK,708645.0,752969.0,9935.0,1471549.0,0.0067513891819605465,0.5116846261652391
2018-08-01,OK,663185.0,746264.0,15141.0,1424590.0,0.010628321130246013,0.5238447552963418
2018-09-01,OK,665279.0,734952.0,11576.0,1411807.0,0.008199421025097664,0.520575404391636
2018-10-01,OK,678454.0,752170.0,9709.0,1440333.0,0.006740802300111099,0.5222195144787893
2018-11-01,OK,662949.0,719716.0,1085.0,1383750.0,0.0007841011742884118,0.5201199638287176
2018-12-01,OK,678642.0,736104.0,554.0,1415300.0,0.00039143644454239833,0.5201045714321978
2019-01-01,OK,663699.0,729167.0,171.0,1393037.0,0.00012275337983680596,0.5234369223126566
2019-02-01,OK,584771.0,642788.0,506.0,1228065.0,0.00041203030780846044,0.5234152914932503
2019-03-01,OK,652077.0,693788.0,522.0,1346387.0,0.00038770427816165007,0.5152961221019442
